gridpoin_ID XDisplacement(m) YDisplacement(m) ZDisplacement(m)
618 -0.000252872 -0.000312927 -0.000502941 
619 -0.000265151 -0.000346921 -0.000513427 
620 -0.000287849 -0.000398875 -0.000524802 
621 -0.000242948 -0.000289495 -0.0004489 
622 -0.000234166 -0.000294988 -0.000465504 
623 -0.000236254 -0.000314155 -0.000478069 
624 -0.000247787 -0.000348593 -0.000489279 
625 -0.000267857 -0.000400047 -0.00050174 
626 -0.000223913 -0.000286066 -0.000424251 
627 -0.000217147 -0.000293563 -0.000440631 
628 -0.000219984 -0.000313892 -0.000453629 
629 -0.000230775 -0.000348631 -0.000465688 
630 -0.000248264 -0.000399324 -0.000479095 
631 -0.00020565 -0.000281306 -0.000400398 
632 -0.00020071 -0.000290803 -0.000416528 
633 -0.000204157 -0.000312218 -0.000429878 
634 -0.00021415 -0.000347115 -0.000442598 
635 -0.000229225 -0.000396832 -0.000456936 
636 -0.000188232 -0.000275363 -0.000377292 
637 -0.000184913 -0.0002868 -0.000393177 
638 -0.000188836 -0.000309215 -0.000406807 
639 -0.000198014 -0.000344139 -0.000420234 
640 -0.000210784 -0.00039269 -0.000435362 
641 -0.000171706 -0.000268403 -0.000355207 
642 -0.000169814 -0.000281671 -0.000370618 
643 -0.000174097 -0.000304977 -0.000384497 
644 -0.000182437 -0.00033979 -0.000398568 
645 -0.000193018 -0.000387043 -0.000414525 
646 -0.000156121 -0.000260553 -0.000334136 
647 -0.000155423 -0.000275535 -0.000349119 
648 -0.000159948 -0.000299605 -0.000363068 
649 -0.000167476 -0.000334159 -0.000377693 
650 -0.000175933 -0.000379976 -0.00039435 
651 -0.000141487 -0.000251958 -0.000314111 
652 -0.000141787 -0.000268501 -0.000328496 
653 -0.000146431 -0.00029319 -0.000342613 
654 -0.000153128 -0.00032735 -0.000357662 
655 -0.000159652 -0.000371625 -0.000374919 
656 -0.000127816 -0.000242758 -0.000295089 
657 -0.000128905 -0.000260713 -0.000309045 
658 -0.000133576 -0.000285842 -0.000323088 
659 -0.000139441 -0.000319481 -0.000338462 
660 -0.000144174 -0.000362079 -0.000356259 
661 -0.000115094 -0.000233077 -0.000277147 
662 -0.000116812 -0.00025222 -0.000290596 
663 -0.000121416 -0.000277676 -0.00030465 
664 -0.000126458 -0.000310657 -0.000320339 
665 -0.000129502 -0.000351486 -0.000338503 
666 -0.000103315 -0.000223011 -0.000260293 
667 -0.0001055 -0.000243126 -0.000273173 
668 -0.00010996 -0.000268757 -0.000287133 
669 -0.000114175 -0.000300961 -0.000303097 
670 -0.000115667 -0.000339968 -0.000321641 
671 -9.24457e-05 -0.000212656 -0.000244501 
672 -9.49721e-05 -0.000233556 -0.000256759 
673 -9.9184e-05 -0.000259166 -0.000270615 
674 -0.000102613 -0.0002905 -0.000286833 
675 -0.000102678 -0.000327655 -0.000305633 
676 -8.24739e-05 -0.000202113 -0.000229735 
677 -8.52169e-05 -0.000223565 -0.000241399 
678 -8.90886e-05 -0.000249004 -0.000255162 
679 -9.17701e-05 -0.000279349 -0.00027152 
680 -9.05415e-05 -0.000314615 -0.000290551 
681 -7.33592e-05 -0.000191447 -0.000215953 
682 -7.61786e-05 -0.000213217 -0.000227005 
683 -7.9695e-05 -0.000238324 -0.000240674 
684 -8.16234e-05 -0.00026759 -0.000257152 
685 -7.92054e-05 -0.000300976 -0.000276355 
686 -6.50626e-05 -0.000180713 -0.000203131 
687 -6.78533e-05 -0.000202573 -0.000213738 
688 -7.09645e-05 -0.000227201 -0.000227188 
689 -7.21802e-05 -0.000255324 -0.000243663 
690 -6.86677e-05 -0.000286804 -0.000262957 
691 -5.75294e-05 -0.000169956 -0.000191431 
692 -6.01881e-05 -0.000191709 -0.000201377 
693 -6.29015e-05 -0.000215726 -0.000214607 
694 -6.3414e-05 -0.000242623 -0.000231146 
695 -5.89197e-05 -0.000272178 -0.00025047 
696 -5.07123e-05 -0.000159222 -0.000180603 
697 -5.31935e-05 -0.000180684 -0.000189963 
698 -5.54804e-05 -0.000203936 -0.000202973 
699 -5.53185e-05 -0.000229516 -0.000219484 
700 -4.99537e-05 -0.000257195 -0.00023886 
701 -4.45739e-05 -0.000148554 -0.000170677 
702 -4.68187e-05 -0.000169516 -0.000179505 
703 -4.86687e-05 -0.000191897 -0.000192268 
704 -4.78772e-05 -0.000216119 -0.000208738 
705 -4.17243e-05 -0.000241889 -0.000228071 
706 -3.90719e-05 -0.00013796 -0.000161685 
707 -4.10317e-05 -0.00015827 -0.00016991 
708 -4.24408e-05 -0.000179643 -0.000182382 
709 -4.10727e-05 -0.000202439 -0.000198841 
710 -3.41945e-05 -0.000226329 -0.000218139 
711 -3.41615e-05 -0.000127453 -0.000153407 
712 -3.58016e-05 -0.000146962 -0.000161142 
713 -3.67832e-05 -0.000167225 -0.000173403 
714 -3.48735e-05 -0.000188536 -0.000189762 
715 -2.7336e-05 -0.000210579 -0.000209028 
716 -2.97935e-05 -0.000117054 -0.000145944 
717 -3.11147e-05 -0.000135615 -0.000153201 
718 -3.16492e-05 -0.000154663 -0.000165262 
719 -2.92304e-05 -0.000174457 -0.000181469 
720 -2.11105e-05 -0.00019468 -0.000200647 
721 -2.5928e-05 -0.000106769 -0.000139203 
722 -2.69251e-05 -0.000124237 -0.000146012 
723 -2.70371e-05 -0.000141995 -0.000157852 
724 -2.41635e-05 -0.000160248 -0.000173961 
725 -1.55335e-05 -0.000178636 -0.000193013 
726 -2.25218e-05 -9.66089e-05 -0.000133115 
727 -2.31964e-05 -0.000112855 -0.000139529 
728 -2.29231e-05 -0.000129234 -0.000151149 
729 -1.96248e-05 -0.000145915 -0.000167196 
730 -1.05427e-05 -0.000162531 -0.000186171 
731 -1.95338e-05 -8.65678e-05 -0.000127726 
732 -1.98998e-05 -0.000101478 -0.000133758 
733 -1.9285e-05 -0.000116413 -0.000145217 
734 -1.5601e-05 -0.000131481 -0.00016113 
735 -6.12958e-06 -0.000146365 -0.000179994 
736 -1.69497e-05 -7.66384e-05 -0.000122999 
737 -1.70141e-05 -9.01225e-05 -0.000128699 
738 -1.6092e-05 -0.000103549 -0.000139941 
739 -1.20602e-05 -0.000116977 -0.0001558 
740 -2.25315e-06 -0.000130145 -0.000174544 
741 -1.47472e-05 -6.68071e-05 -0.000118827 
742 -1.45276e-05 -7.87915e-05 -0.000124258 
743 -1.33014e-05 -9.06444e-05 -0.000135316 
744 -8.98357e-06 -0.000102423 -0.000151109 
745 1.09363e-06 -0.000113891 -0.000169763 
746 -1.2901e-05 -5.70683e-05 -0.000115262 
747 -1.24143e-05 -6.74803e-05 -0.000120475 
748 -1.09114e-05 -7.77164e-05 -0.000131401 
749 -6.34967e-06 -8.78313e-05 -0.000147092 
750 3.95401e-06 -9.76172e-05 -0.000165629 
751 -1.1375e-05 -4.74205e-05 -0.00011238 
752 -1.06528e-05 -5.61822e-05 -0.000117294 
753 -8.91941e-06 -6.47761e-05 -0.000128131 
754 -4.13628e-06 -7.3222e-05 -0.000143717 
755 6.35027e-06 -8.13456e-05 -0.000162179 
756 -1.01405e-05 -3.78433e-05 -0.000110025 
757 -9.22968e-06 -4.49157e-05 -0.000114804 
758 -7.30976e-06 -5.1829e-05 -0.000125526 
759 -2.3511e-06 -5.85983e-05 -0.000141 
760 8.28292e-06 -6.50679e-05 -0.000159353 
761 -9.18679e-06 -2.83304e-05 -0.000108211 
762 -8.12542e-06 -3.36675e-05 -0.000112863 
763 -6.07636e-06 -3.88767e-05 -0.000123488 
764 -9.86225e-07 -4.39653e-05 -0.000138892 
765 9.76441e-06 -4.87931e-05 -0.000157242 
766 -8.52068e-06 -1.88653e-05 -0.000106892 
767 -7.356e-06 -2.24352e-05 -0.000111468 
768 -5.20326e-06 -2.5929e-05 -0.000122029 
769 -1.73259e-08 -2.93181e-05 -0.000137428 
770 1.08088e-05 -3.25254e-05 -0.000155703 
771 -8.13156e-06 -9.42568e-06 -0.000106045 
772 -6.90316e-06 -1.12158e-05 -0.000110599 
773 -4.68074e-06 -1.29709e-05 -0.000121161 
774 5.55497e-07 -1.46651e-05 -0.000136545 
775 1.14298e-05 -1.62648e-05 -0.000154812 
776 -8.00249e-06 0 -0.000105762 
777 -6.75271e-06 0 -0.000110303 
778 -4.50461e-06 0 -0.000120835 
779 7.45984e-07 0 -0.000136234 
780 1.16379e-05 0 -0.000154519 
781 -0.000206166 0 0 
782 -0.000149207 0 0 
783 -0.00020589 -8.59777e-06 0 
784 -0.000265252 0 2.22384e-05 
785 -0.00014901 -6.81624e-06 0 
786 -0.0002647 -1.01537e-05 2.19156e-05 
787 -0.000169114 0 -6.47188e-05 
788 -0.000168799 -7.78576e-06 -6.48124e-05 
789 0 0 0 
790 0 -5.50632e-06 0 
791 0 0 -0.000108417 
792 0 -6.3536e-06 -0.000108396 
793 -0.000205059 -1.71503e-05 0 
794 -0.000148419 -1.36045e-05 0 
795 -0.000263047 -2.02097e-05 2.09322e-05 
796 -0.000167856 -1.55068e-05 -6.50733e-05 
797 0 -1.10034e-05 0 
798 0 -1.26651e-05 -0.000108348 
799 -0.000203682 -2.56125e-05 0 
800 -0.000147438 -2.03363e-05 0 
801 -0.00026032 -3.00703e-05 1.93239e-05 
802 -0.000166297 -2.31001e-05 -6.55182e-05 
803 0 -1.64801e-05 0 
804 0 -1.88926e-05 -0.000108256 
805 -0.000201776 -3.39395e-05 0 
806 -0.00014608 -2.69842e-05 0 
807 -0.000256548 -3.96447e-05 1.71183e-05 
808 -0.000164136 -3.05043e-05 -6.61258e-05 
809 0 -2.19261e-05 0 
810 0 -2.49943e-05 -0.000108123 
811 -0.000199362 -4.20858e-05 0 
812 -0.000144355 -3.35197e-05 0 
813 -0.000251788 -4.88476e-05 1.43162e-05 
814 -0.000161404 -3.76617e-05 -6.6882e-05 
815 0 -2.73289e-05 0 
816 0 -3.09316e-05 -0.000107954 
817 -0.000196457 -5.00078e-05 0 
818 -0.000142279 -3.99155e-05 0 
819 -0.000246101 -5.75957e-05 1.09898e-05 
820 -0.000158128 -4.45173e-05 -6.78129e-05 
821 0 -3.26763e-05 0 
822 0 -3.66671e-05 -0.000107744 
823 -0.00019309 -5.76629e-05 0 
824 -0.000139872 -4.61438e-05 0 
825 -0.000239561 -6.58134e-05 7.16892e-06 
826 -0.000154343 -5.10218e-05 -6.88738e-05 
827 0 -3.79542e-05 0 
828 0 -4.21634e-05 -0.000107508 
829 -0.00018929 -6.50109e-05 0 
830 -0.000137155 -5.2179e-05 0 
831 -0.000232255 -7.34367e-05 2.91842e-06 
832 -0.000150092 -5.71294e-05 -7.00658e-05 
833 0 -4.31452e-05 0 
834 0 -4.7387e-05 -0.000107255 
835 -0.000185084 -7.2017e-05 0 
836 -0.000134149 -5.79955e-05 0 
837 -0.00022427 -8.04076e-05 -1.69663e-06 
838 -0.000145422 -6.27987e-05 -7.13781e-05 
839 0 -4.82318e-05 0 
840 0 -5.23078e-05 -0.000106996 
841 -0.000180507 -7.86439e-05 0 
842 -0.000130879 -6.35692e-05 0 
843 -0.000215704 -8.66786e-05 -6.64664e-06 
844 -0.000140374 -6.79935e-05 -7.27993e-05 
845 0 -5.31981e-05 0 
846 0 -5.68978e-05 -0.000106717 
847 -0.000175596 -8.48555e-05 0 
848 -0.000127367 -6.88729e-05 0 
849 -0.000206653 -9.22157e-05 -1.18609e-05 
850 -0.000135004 -7.26915e-05 -7.43012e-05 
851 0 -5.80188e-05 0 
852 0 -6.11329e-05 -0.000106419 
853 -0.000170384 -9.06214e-05 0 
854 -0.000123643 -7.38819e-05 0 
855 -0.00019721 -9.69979e-05 -1.72656e-05 
856 -0.000129364 -7.68699e-05 -7.58651e-05 
857 0 -6.26715e-05 0 
858 0 -6.4996e-05 -0.000106117 
859 -0.000164911 -9.59123e-05 0 
860 -0.000119729 -7.85737e-05 0 
861 -0.000187474 -0.000101011 -2.27877e-05 
862 -0.000123502 -8.05164e-05 -7.74896e-05 
863 0 -6.71313e-05 0 
864 0 -6.84687e-05 -0.000105833 
865 -0.000159211 -0.000100705 0 
866 -0.000115655 -8.29259e-05 0 
867 -0.000177539 -0.000104257 -2.83776e-05 
868 -0.00011747 -8.3621e-05 -7.91327e-05 
869 0 -7.13744e-05 0 
870 0 -7.15388e-05 -0.00010555 
871 -0.000153322 -0.000104981 0 
872 -0.000111443 -8.69175e-05 0 
873 -0.000167494 -0.00010674 -3.39736e-05 
874 -0.000111319 -8.61839e-05 -8.07961e-05 
875 0 -7.53761e-05 0 
876 0 -7.41995e-05 -0.000105254 
877 -0.000147281 -0.000108718 0 
878 -0.000107121 -9.05291e-05 0 
879 -0.00015742 -0.000108488 -3.94858e-05 
880 -0.000105097 -8.82118e-05 -8.24452e-05 
881 0 -7.91117e-05 0 
882 0 -7.64454e-05 -0.000104951 
883 -0.000141125 -0.00011191 0 
884 -0.000102714 -9.37434e-05 0 
885 -0.000147392 -0.00010953 -4.48785e-05 
886 -9.8849e-05 -8.97153e-05 -8.40646e-05 
887 0 -8.25535e-05 0 
888 0 -7.82789e-05 -0.000104637 
889 -0.000134889 -0.000114546 0 
890 -9.82482e-05 -9.65457e-05 0 
891 -0.00013748 -0.000109896 -5.0093e-05 
892 -9.26173e-05 -9.07087e-05 -8.56261e-05 
893 0 -8.56795e-05 0 
894 0 -7.97046e-05 -0.000104313 
895 -0.000128602 -0.000116622 0 
896 -9.37447e-05 -9.89229e-05 0 
897 -0.000127743 -0.000109633 -5.5093e-05 
898 -8.64403e-05 -9.12156e-05 -8.71441e-05 
899 0 -8.84641e-05 0 
900 0 -8.07294e-05 -0.000103977 
901 -0.000122297 -0.000118138 0 
902 -8.92284e-05 -0.000100864 0 
903 -0.000118241 -0.000108788 -5.98277e-05 
904 -8.03555e-05 -9.12599e-05 -8.85692e-05 
905 0 -9.08876e-05 0 
906 0 -8.13641e-05 -0.000103641 
907 -0.000116007 -0.000119098 0 
908 -8.47189e-05 -0.000102364 0 
909 -0.00010902 -0.000107414 -6.42797e-05 
910 -7.43946e-05 -9.08669e-05 -8.9905e-05 
911 0 -9.29328e-05 0 
912 0 -8.16212e-05 -0.000103288 
913 -0.000109758 -0.000119518 0 
914 -8.02395e-05 -0.000103421 0 
915 -0.000100113 -0.000105556 -6.84126e-05 
916 -6.85854e-05 -9.00658e-05 -9.11325e-05 
917 0 -9.45848e-05 0 
918 0 -8.1514e-05 -0.000102937 
919 -0.000103583 -0.000119409 0 
920 -7.58053e-05 -0.00010403 0 
921 -9.15525e-05 -0.000103273 -7.22039e-05 
922 -6.29514e-05 -8.88913e-05 -9.22443e-05 
923 0 -9.58283e-05 0 
924 0 -8.1063e-05 -0.000102556 
925 -9.7499e-05 -0.000118788 0 
926 -7.14375e-05 -0.000104195 0 
927 -8.33685e-05 -0.000100619 -7.56623e-05 
928 -5.75144e-05 -8.73728e-05 -9.32301e-05 
929 0 -9.66547e-05 0 
930 0 -8.02875e-05 -0.000102143 
931 -9.1537e-05 -0.00011768 0 
932 -6.71546e-05 -0.000103925 0 
933 -7.55783e-05 -9.76383e-05 -7.8787e-05 
934 -5.22893e-05 -8.55416e-05 -9.40941e-05 
935 0 -9.70611e-05 0 
936 0 -7.9204e-05 -0.000101712 
937 -8.57211e-05 -0.000116103 0 
938 -6.29709e-05 -0.000103226 0 
939 -6.8193e-05 -9.43863e-05 -8.15649e-05 
940 -4.72898e-05 -8.34304e-05 -9.48327e-05 
941 0 -9.70458e-05 0 
942 0 -7.78361e-05 -0.00010124 
943 -8.00674e-05 -0.000114083 0 
944 -5.88999e-05 -0.000102112 0 
945 -6.12154e-05 -9.09084e-05 -8.40021e-05 
946 -4.25295e-05 -8.10713e-05 -9.54576e-05 
947 0 -9.66089e-05 0 
948 0 -7.62047e-05 -0.000100737 
949 -7.45966e-05 -0.000111653 0 
950 -5.49504e-05 -0.000100595 0 
951 -5.46464e-05 -8.72455e-05 -8.60964e-05 
952 -3.80128e-05 -7.84941e-05 -9.59331e-05 
953 0 -9.57562e-05 0 
954 0 -7.43281e-05 -0.00010022 
955 -6.93233e-05 -0.000108838 0 
956 -5.11368e-05 -9.86934e-05 0 
957 -4.84896e-05 -8.34426e-05 -8.7868e-05 
958 -3.37457e-05 -7.57253e-05 -9.62781e-05 
959 0 -9.44964e-05 0 
960 0 -7.22282e-05 -9.96646e-05 
961 -6.42614e-05 -0.000105668 0 
962 -4.74689e-05 -9.64244e-05 0 
963 -4.27354e-05 -7.95294e-05 -8.93611e-05 
964 -2.97287e-05 -7.27956e-05 -9.64917e-05 
965 0 -9.28398e-05 0 
966 0 -6.99252e-05 -9.90705e-05 
967 -5.94199e-05 -0.000102176 0 
968 -4.39547e-05 -9.38095e-05 0 
969 -3.73765e-05 -7.55371e-05 -9.05692e-05 
970 -2.59629e-05 -6.97247e-05 -9.65966e-05 
971 0 -9.08039e-05 0 
972 0 -6.74396e-05 -9.84302e-05 
973 -5.48133e-05 -9.83913e-05 0 
974 -4.06022e-05 -9.0871e-05 0 
975 -3.24038e-05 -7.14917e-05 -9.15191e-05 
976 -2.2444e-05 -6.6534e-05 -9.65858e-05 
977 0 -8.84065e-05 0 
978 0 -6.47898e-05 -9.77885e-05 
979 -5.04474e-05 -9.4342e-05 0 
980 -3.74185e-05 -8.7629e-05 0 
981 -2.78077e-05 -6.74194e-05 -9.22251e-05 
982 -1.9167e-05 -6.32465e-05 -9.64908e-05 
983 0 -8.56643e-05 0 
984 0 -6.19901e-05 -9.71391e-05 
985 -4.63206e-05 -9.00555e-05 0 
986 -3.44092e-05 -8.41045e-05 0 
987 -2.35708e-05 -6.33442e-05 -9.2709e-05 
988 -1.61277e-05 -5.98822e-05 -9.6303e-05 
989 0 -8.25928e-05 0 
990 0 -5.90612e-05 -9.64671e-05 
991 -4.24427e-05 -8.5558e-05 0 
992 -3.15733e-05 -8.03207e-05 0 
993 -1.96793e-05 -5.92806e-05 -9.29976e-05 
994 -1.33199e-05 -5.64566e-05 -9.60396e-05 
995 0 -7.92126e-05 0 
996 0 -5.60178e-05 -9.57991e-05 
997 -3.88137e-05 -8.08749e-05 0 
998 -2.8916e-05 -7.62994e-05 0 
999 -1.61162e-05 -5.52407e-05 -9.31288e-05 
1000 -1.07362e-05 -5.29837e-05 -9.57043e-05 
1001 0 -7.55457e-05 0 
1002 0 -5.28723e-05 -9.51147e-05 
1003 -3.5438e-05 -7.6028e-05 0 
1004 -2.64389e-05 -7.20619e-05 0 
1005 -1.28712e-05 -5.12377e-05 -9.31441e-05 
1006 -8.37083e-06 -4.9476e-05 -9.53092e-05 
1007 0 -7.16142e-05 0 
1008 0 -4.96386e-05 -9.44261e-05 
1009 -3.23083e-05 -7.10399e-05 0 
1010 -2.41412e-05 -6.76294e-05 0 
1011 -9.92605e-06 -4.72771e-05 -9.30281e-05 
1012 -6.21412e-06 -4.59435e-05 -9.48716e-05 
1013 0 -6.74399e-05 0 
1014 0 -4.63298e-05 -9.3761e-05 
1015 -2.94301e-05 -6.59313e-05 0 
1016 -2.20247e-05 -6.30221e-05 0 
1017 -7.26845e-06 -4.33648e-05 -9.28413e-05 
1018 -4.25666e-06 -4.23958e-05 -9.44162e-05 
1019 0 -6.30448e-05 0 
1020 0 -4.29561e-05 -9.3095e-05 
1021 -2.68011e-05 -6.07191e-05 0 
1022 -2.00869e-05 -5.82588e-05 0 
1023 -4.87843e-06 -3.95036e-05 -9.25812e-05 
1024 -2.48911e-06 -3.88394e-05 -9.39444e-05 
1025 0 -5.84499e-05 0 
1026 0 -3.95278e-05 -9.24342e-05 
1027 -2.44194e-05 -5.54194e-05 0 
1028 -1.83257e-05 -5.3358e-05 0 
1029 -2.74822e-06 -3.5697e-05 -9.2258e-05 
1030 -9.06789e-07 -3.52802e-05 -9.34618e-05 
1031 0 -5.36746e-05 0 
1032 0 -3.60536e-05 -9.18203e-05 
1033 -2.227e-05 -5.00459e-05 0 
1034 -1.67429e-05 -4.83366e-05 0 
1035 -8.65949e-07 -3.19463e-05 -9.19065e-05 
1036 5.01427e-07 -3.17234e-05 -9.29811e-05 
1037 0 -4.87399e-05 0 
1038 0 -3.25385e-05 -9.12613e-05 
1039 -2.03614e-05 -4.46127e-05 0 
1040 -1.53344e-05 -4.32103e-05 0 
1041 7.88046e-07 -2.82468e-05 -9.1547e-05 
1042 1.73951e-06 -2.81712e-05 -9.25375e-05 
1043 0 -4.36631e-05 0 
1044 0 -2.89896e-05 -9.0737e-05 
1045 -1.86875e-05 -3.91294e-05 0 
1046 -1.41014e-05 -3.79923e-05 0 
1047 2.21731e-06 -2.45967e-05 -9.11971e-05 
1048 2.81414e-06 -2.46246e-05 -9.2123e-05 
1049 0 -3.84636e-05 0 
1050 0 -2.54159e-05 -9.02545e-05 
1051 -1.72462e-05 -3.36049e-05 0 
1052 -1.30388e-05 -3.26987e-05 0 
1053 3.4394e-06 -2.09932e-05 -9.08495e-05 
1054 3.73125e-06 -2.10866e-05 -9.17398e-05 
1055 0 -3.31574e-05 0 
1056 0 -2.18208e-05 -8.98268e-05 
1057 -1.60358e-05 -2.80485e-05 0 
1058 -1.21423e-05 -2.73419e-05 0 
1059 4.45881e-06 -1.74299e-05 -9.05427e-05 
1060 4.49956e-06 -1.75562e-05 -9.1412e-05 
1061 0 -2.77637e-05 0 
1062 0 -1.82081e-05 -8.94447e-05 
1063 -1.50514e-05 -2.24665e-05 0 
1064 -1.14108e-05 -2.19335e-05 0 
1065 5.28182e-06 -1.39008e-05 -9.02848e-05 
1066 5.12155e-06 -1.40336e-05 -9.11278e-05 
1067 0 -2.22973e-05 0 
1068 0 -1.45807e-05 -8.91272e-05 
1069 -1.42843e-05 -1.68657e-05 0 
1070 -1.08456e-05 -1.64848e-05 0 
1071 5.91198e-06 -1.03993e-05 -9.0075e-05 
1072 5.60185e-06 -1.05182e-05 -9.08927e-05 
1073 0 -1.67724e-05 0 
1074 0 -1.09437e-05 -8.88724e-05 
1075 -1.37407e-05 -1.12506e-05 0 
1076 -1.04462e-05 -1.10061e-05 0 
1077 6.3574e-06 -6.92075e-06 -8.99262e-05 
1078 5.94312e-06 -7.0093e-06 -9.07191e-05 
1079 0 -1.12043e-05 0 
1080 0 -7.29991e-06 -8.86973e-05 
1081 -1.34137e-05 -5.62773e-06 0 
1082 -1.02057e-05 -5.50786e-06 0 
1083 6.62376e-06 -3.45717e-06 -8.98356e-05 
1084 6.14655e-06 -3.50409e-06 -9.0606e-05 
1085 0 -5.60871e-06 0 
1086 0 -3.65105e-06 -8.85952e-05 
1087 -1.33048e-05 0 0 
1088 -1.01257e-05 0 0 
1089 6.70987e-06 0 -8.98085e-05 
1090 6.21444e-06 0 -9.05711e-05 
1091 0 0 0 
1092 0 0 -8.85702e-05 
1093 -0.000294141 0 -7.21877e-05 
1094 -0.000293295 -1.03778e-05 -7.24737e-05 
1095 -0.000172069 0 -0.000139133 
1096 -0.000171614 -7.06841e-06 -0.000139206 
1097 0 0 -0.000171939 
1098 0 -5.43668e-06 -0.000171886 
1099 -0.000290761 -2.05963e-05 -7.33337e-05 
1100 -0.000170261 -1.4049e-05 -0.00013943 
1101 0 -1.08164e-05 -0.000171738 
1102 -0.00028657 -3.05067e-05 -7.4704e-05 
1103 -0.000168032 -2.08574e-05 -0.000139805 
1104 0 -1.60827e-05 -0.000171508 
1105 -0.000280793 -3.99608e-05 -7.65674e-05 
1106 -0.000164955 -2.74108e-05 -0.000140312 
1107 0 -2.1183e-05 -0.000171214 
1108 -0.000273504 -4.88154e-05 -7.89297e-05 
1109 -0.000161075 -3.36316e-05 -0.000140923 
1110 0 -2.60663e-05 -0.000170834 
1111 -0.000264815 -5.69516e-05 -8.1704e-05 
1112 -0.000156446 -3.94528e-05 -0.000141619 
1113 0 -3.06851e-05 -0.000170386 
1114 -0.000254867 -6.42736e-05 -8.48613e-05 
1115 -0.000151129 -4.48132e-05 -0.000142404 
1116 0 -3.49991e-05 -0.000169837 
1117 -0.0002438 -7.06988e-05 -8.83741e-05 
1118 -0.000145194 -4.96611e-05 -0.000143273 
1119 0 -3.89723e-05 -0.000169228 
1120 -0.000231775 -7.61647e-05 -9.21707e-05 
1121 -0.000138722 -5.3962e-05 -0.000144149 
1122 0 -4.25748e-05 -0.000168529 
1123 -0.000218958 -8.06418e-05 -9.61897e-05 
1124 -0.000131793 -5.76852e-05 -0.000145045 
1125 0 -4.57877e-05 -0.000167747 
1126 -0.000205528 -8.41165e-05 -0.000100327 
1127 -0.000124491 -6.08167e-05 -0.000145926 
1128 0 -4.85954e-05 -0.000166862 
1129 -0.00019166 -8.66032e-05 -0.000104582 
1130 -0.000116899 -6.33506e-05 -0.000146777 
1131 0 -5.09884e-05 -0.000165908 
1132 -0.000177519 -8.81358e-05 -0.000108839 
1133 -0.000109104 -6.52899e-05 -0.000147562 
1134 0 -5.29607e-05 -0.000164871 
1135 -0.000163267 -8.87516e-05 -0.000113029 
1136 -0.000101189 -6.66497e-05 -0.000148269 
1137 0 -5.4519e-05 -0.000163736 
1138 -0.000149061 -8.85223e-05 -0.000117079 
1139 -9.32259e-05 -6.74582e-05 -0.00014885 
1140 0 -5.56746e-05 -0.000162521 
1141 -0.000135042 -8.75217e-05 -0.000120962 
1142 -8.52899e-05 -6.77465e-05 -0.000149319 
1143 0 -5.64395e-05 -0.000161216 
1144 -0.000121334 -8.58298e-05 -0.000124616 
1145 -7.7449e-05 -6.75426e-05 -0.000149657 
1146 0 -5.6837e-05 -0.000159837 
1147 -0.000108029 -8.35349e-05 -0.000127985 
1148 -6.97655e-05 -6.68936e-05 -0.000149828 
1149 0 -5.68852e-05 -0.000158363 
1150 -9.52327e-05 -8.07351e-05 -0.000131021 
1151 -6.22885e-05 -6.5837e-05 -0.000149821 
1152 0 -5.66099e-05 -0.000156808 
1153 -8.30209e-05 -7.7518e-05 -0.00013371 
1154 -5.5061e-05 -6.44304e-05 -0.000149631 
1155 0 -5.60328e-05 -0.00015518 
1156 -7.14444e-05 -7.3972e-05 -0.000136027 
1157 -4.81225e-05 -6.27162e-05 -0.000149287 
1158 0 -5.51895e-05 -0.000153488 
1159 -6.05506e-05 -7.01846e-05 -0.000137956 
1160 -4.15092e-05 -6.07372e-05 -0.000148745 
1161 0 -5.41045e-05 -0.000151729 
1162 -5.03628e-05 -6.62344e-05 -0.000139515 
1163 -3.52408e-05 -5.85365e-05 -0.00014804 
1164 0 -5.28061e-05 -0.000149891 
1165 -4.08925e-05 -6.21822e-05 -0.000140701 
1166 -2.93314e-05 -5.61657e-05 -0.000147182 
1167 0 -5.1324e-05 -0.000147967 
1168 -3.21378e-05 -5.80959e-05 -0.000141512 
1169 -2.37949e-05 -5.36642e-05 -0.000146166 
1170 0 -4.96918e-05 -0.000146002 
1171 -2.40819e-05 -5.40336e-05 -0.000141954 
1172 -1.8633e-05 -5.10712e-05 -0.000145002 
1173 0 -4.79273e-05 -0.000143984 
1174 -1.67043e-05 -5.004e-05 -0.000142056 
1175 -1.38396e-05 -4.84151e-05 -0.00014371 
1176 0 -4.60572e-05 -0.000141917 
1177 -9.9878e-06 -4.61532e-05 -0.000141837 
