zone_ID Sig1(MPa) Sig2(MPa) Sig3(MPa) _Sxx(MPa) _Syy(MPa) _Szz(MPa) _State
391 -40493 -82230.5 -82473.3 -82237.5 -40493 -82466.2 0
392 -12939.3 -27262.3 -27503.4 -27263.9 -12939.4 -27501.7 0
393 -95594.3 -192196 -192367 -192212 -95594.3 -192351 0
394 -68049.3 -137222 -137430 -137235 -68049.3 -137417 0
395 -40492.2 -82232.9 -82472.4 -82240 -40492.2 -82465.3 0
396 -12939.1 -27265.6 -27503.6 -27267.2 -12939.2 -27501.9 0
397 -95595.1 -192198 -192365 -192213 -95595.1 -192350 0
398 -68049.4 -137224 -137430 -137237 -68049.4 -137417 0
399 -40491.9 -82235.1 -82472.3 -82242.1 -40491.9 -82465.3 0
400 -12938.9 -27268 -27503.5 -27269.6 -12938.9 -27501.9 0
401 -95595.6 -192199 -192365 -192214 -95595.6 -192349 0
402 -68049.2 -137225 -137429 -137238 -68049.2 -137416 0
403 -40491.6 -82236.6 -82472.7 -82243.5 -40491.6 -82465.7 0
404 -12938.6 -27269.3 -27503.2 -27271 -12938.6 -27501.5 0
405 -95595.9 -192200 -192364 -192215 -95595.9 -192349 0
406 -68048.9 -137226 -137429 -137239 -68048.9 -137416 0
407 -40491.2 -82237.1 -82472.8 -82244.1 -40491.2 -82465.8 0
408 -12938.4 -27270 -27503.2 -27271.7 -12938.4 -27501.6 0
409 -734672 -1.46099e+06 -1.46635e+06 -1.46146e+06 -734672 -1.46589e+06 0
410 -734651 -1.46177e+06 -1.46758e+06 -1.46179e+06 -734651 -1.46756e+06 0
411 -734661 -1.46102e+06 -1.46636e+06 -1.46148e+06 -734661 -1.4659e+06 0
412 -734645 -1.46178e+06 -1.46759e+06 -1.46181e+06 -734645 -1.46756e+06 0
413 -734638 -1.46108e+06 -1.46638e+06 -1.46152e+06 -734639 -1.46593e+06 0
414 -734631 -1.46182e+06 -1.4676e+06 -1.46184e+06 -734631 -1.46757e+06 0
415 -734605 -1.46116e+06 -1.46641e+06 -1.46159e+06 -734606 -1.46597e+06 0
416 -734610 -1.46187e+06 -1.46761e+06 -1.46189e+06 -734610 -1.46759e+06 0
417 -734561 -1.46127e+06 -1.46644e+06 -1.46168e+06 -734562 -1.46602e+06 0
418 -734583 -1.46194e+06 -1.46763e+06 -1.46196e+06 -734583 -1.46761e+06 0
419 -734507 -1.4614e+06 -1.46648e+06 -1.46179e+06 -734508 -1.46609e+06 0
420 -734549 -1.46202e+06 -1.46765e+06 -1.46205e+06 -734549 -1.46763e+06 0
421 -734443 -1.46155e+06 -1.46654e+06 -1.46192e+06 -734444 -1.46617e+06 0
422 -734508 -1.46212e+06 -1.46768e+06 -1.46214e+06 -734508 -1.46766e+06 0
423 -734369 -1.46172e+06 -1.46659e+06 -1.46206e+06 -734370 -1.46625e+06 0
424 -734460 -1.46224e+06 -1.46771e+06 -1.46225e+06 -734461 -1.46769e+06 0
425 -734287 -1.4619e+06 -1.46666e+06 -1.46222e+06 -734289 -1.46634e+06 0
426 -734407 -1.46236e+06 -1.46775e+06 -1.46238e+06 -734407 -1.46773e+06 0
427 -734196 -1.4621e+06 -1.46673e+06 -1.46238e+06 -734198 -1.46644e+06 0
428 -734347 -1.4625e+06 -1.46778e+06 -1.46251e+06 -734347 -1.46777e+06 0
429 -734098 -1.46231e+06 -1.4668e+06 -1.46256e+06 -734101 -1.46655e+06 0
430 -734281 -1.46264e+06 -1.46782e+06 -1.46265e+06 -734282 -1.46781e+06 0
431 -733994 -1.46253e+06 -1.46688e+06 -1.46275e+06 -733997 -1.46666e+06 0
432 -734210 -1.46279e+06 -1.46786e+06 -1.46281e+06 -734210 -1.46785e+06 0
433 -733886 -1.46275e+06 -1.46696e+06 -1.46294e+06 -733889 -1.46677e+06 0
434 -734133 -1.46295e+06 -1.4679e+06 -1.46296e+06 -734134 -1.46789e+06 0
435 -733773 -1.46297e+06 -1.46705e+06 -1.46313e+06 -733776 -1.46688e+06 0
436 -734052 -1.46312e+06 -1.46794e+06 -1.46313e+06 -734052 -1.46793e+06 0
437 -733658 -1.46319e+06 -1.46713e+06 -1.46333e+06 -733661 -1.467e+06 0
438 -733967 -1.46329e+06 -1.46798e+06 -1.46329e+06 -733967 -1.46798e+06 0
439 -733542 -1.46341e+06 -1.46722e+06 -1.46352e+06 -733545 -1.46711e+06 0
440 -733878 -1.46346e+06 -1.46803e+06 -1.46346e+06 -733878 -1.46802e+06 0
441 -733427 -1.46363e+06 -1.46731e+06 -1.46372e+06 -733430 -1.46722e+06 0
442 -733786 -1.46363e+06 -1.46807e+06 -1.46363e+06 -733786 -1.46806e+06 0
443 -733311 -1.46384e+06 -1.4674e+06 -1.46391e+06 -733314 -1.46733e+06 0
444 -733692 -1.4638e+06 -1.46811e+06 -1.4638e+06 -733692 -1.4681e+06 0
445 -733199 -1.46405e+06 -1.46749e+06 -1.4641e+06 -733202 -1.46743e+06 0
446 -733596 -1.46397e+06 -1.46814e+06 -1.46397e+06 -733597 -1.46814e+06 0
447 -733090 -1.46424e+06 -1.46757e+06 -1.46428e+06 -733093 -1.46753e+06 0
448 -733500 -1.46414e+06 -1.46818e+06 -1.46414e+06 -733500 -1.46818e+06 0
449 -732984 -1.46443e+06 -1.46766e+06 -1.46446e+06 -732987 -1.46763e+06 0
450 -733403 -1.46431e+06 -1.46822e+06 -1.46431e+06 -733404 -1.46822e+06 0
451 -732885 -1.46461e+06 -1.46774e+06 -1.46463e+06 -732887 -1.46772e+06 0
452 -733308 -1.46447e+06 -1.46825e+06 -1.46447e+06 -733308 -1.46825e+06 0
453 -732791 -1.46479e+06 -1.46782e+06 -1.46479e+06 -732793 -1.46781e+06 0
454 -733214 -1.46463e+06 -1.46828e+06 -1.46463e+06 -733214 -1.46828e+06 0
455 -732704 -1.46495e+06 -1.46789e+06 -1.46495e+06 -732706 -1.46789e+06 0
456 -733122 -1.46478e+06 -1.46831e+06 -1.46478e+06 -733122 -1.46831e+06 0
457 -732622 -1.4651e+06 -1.46796e+06 -1.4651e+06 -732625 -1.46796e+06 0
458 -733033 -1.46493e+06 -1.46833e+06 -1.46493e+06 -733033 -1.46833e+06 0
459 -732549 -1.46525e+06 -1.46803e+06 -1.46525e+06 -732550 -1.46803e+06 0
460 -732947 -1.46508e+06 -1.46836e+06 -1.46508e+06 -732948 -1.46836e+06 0
461 -732482 -1.46539e+06 -1.46809e+06 -1.46538e+06 -732484 -1.46809e+06 0
462 -732866 -1.46521e+06 -1.46838e+06 -1.46521e+06 -732866 -1.46838e+06 0
463 -732423 -1.46552e+06 -1.46815e+06 -1.46551e+06 -732424 -1.46815e+06 0
464 -732789 -1.46535e+06 -1.4684e+06 -1.46535e+06 -732789 -1.4684e+06 0
465 -732370 -1.46564e+06 -1.4682e+06 -1.46564e+06 -732372 -1.4682e+06 0
466 -732716 -1.46547e+06 -1.46842e+06 -1.46547e+06 -732716 -1.46842e+06 0
467 -732325 -1.46575e+06 -1.46825e+06 -1.46575e+06 -732326 -1.46825e+06 0
468 -732648 -1.4656e+06 -1.46843e+06 -1.4656e+06 -732649 -1.46843e+06 0
469 -732285 -1.46585e+06 -1.46829e+06 -1.46586e+06 -732286 -1.46829e+06 0
470 -732586 -1.46571e+06 -1.46844e+06 -1.46571e+06 -732586 -1.46844e+06 0
471 -732251 -1.46595e+06 -1.46833e+06 -1.46596e+06 -732252 -1.46832e+06 0
472 -732529 -1.46582e+06 -1.46845e+06 -1.46582e+06 -732529 -1.46845e+06 0
473 -732224 -1.46604e+06 -1.46836e+06 -1.46605e+06 -732225 -1.46835e+06 0
474 -732477 -1.46592e+06 -1.46846e+06 -1.46592e+06 -732477 -1.46846e+06 0
475 -732202 -1.46613e+06 -1.46839e+06 -1.46614e+06 -732202 -1.46838e+06 0
476 -732430 -1.46602e+06 -1.46847e+06 -1.46602e+06 -732430 -1.46847e+06 0
477 -732184 -1.46621e+06 -1.46841e+06 -1.46622e+06 -732185 -1.4684e+06 0
478 -732387 -1.46611e+06 -1.46848e+06 -1.46611e+06 -732387 -1.46847e+06 0
479 -732170 -1.46628e+06 -1.46843e+06 -1.46629e+06 -732171 -1.46842e+06 0
480 -732350 -1.46619e+06 -1.46848e+06 -1.4662e+06 -732350 -1.46848e+06 0
481 -732160 -1.46635e+06 -1.46845e+06 -1.46636e+06 -732161 -1.46844e+06 0
482 -732316 -1.46627e+06 -1.46848e+06 -1.46628e+06 -732316 -1.46848e+06 0
483 -732154 -1.46641e+06 -1.46846e+06 -1.46642e+06 -732154 -1.46845e+06 0
484 -732287 -1.46634e+06 -1.46849e+06 -1.46635e+06 -732287 -1.46848e+06 0
485 -732150 -1.46646e+06 -1.46847e+06 -1.46648e+06 -732150 -1.46846e+06 0
486 -732262 -1.46641e+06 -1.46849e+06 -1.46642e+06 -732263 -1.46848e+06 0
487 -732148 -1.46651e+06 -1.46848e+06 -1.46653e+06 -732148 -1.46847e+06 0
488 -732241 -1.46647e+06 -1.46849e+06 -1.46648e+06 -732241 -1.46848e+06 0
489 -732148 -1.46656e+06 -1.46849e+06 -1.46657e+06 -732148 -1.46847e+06 0
490 -732222 -1.46653e+06 -1.46849e+06 -1.46653e+06 -732223 -1.46848e+06 0
491 -732149 -1.4666e+06 -1.46849e+06 -1.46661e+06 -732149 -1.46848e+06 0
492 -732207 -1.46658e+06 -1.46848e+06 -1.46658e+06 -732207 -1.46848e+06 0
493 -732151 -1.46664e+06 -1.46849e+06 -1.46665e+06 -732151 -1.46848e+06 0
494 -732194 -1.46662e+06 -1.46848e+06 -1.46663e+06 -732194 -1.46848e+06 0
495 -732154 -1.46667e+06 -1.4685e+06 -1.46668e+06 -732154 -1.46848e+06 0
496 -732183 -1.46666e+06 -1.46848e+06 -1.46667e+06 -732183 -1.46848e+06 0
497 -732158 -1.4667e+06 -1.4685e+06 -1.46671e+06 -732158 -1.46848e+06 0
498 -732175 -1.4667e+06 -1.46848e+06 -1.4667e+06 -732175 -1.46848e+06 0
499 -732161 -1.46672e+06 -1.4685e+06 -1.46673e+06 -732161 -1.46849e+06 0
500 -732168 -1.46673e+06 -1.46848e+06 -1.46673e+06 -732168 -1.46847e+06 0
501 -732164 -1.46674e+06 -1.4685e+06 -1.46675e+06 -732164 -1.46849e+06 0
502 -732162 -1.46675e+06 -1.46848e+06 -1.46676e+06 -732162 -1.46847e+06 0
503 -732166 -1.46675e+06 -1.4685e+06 -1.46677e+06 -732166 -1.46849e+06 0
504 -732158 -1.46677e+06 -1.46848e+06 -1.46677e+06 -732158 -1.46847e+06 0
505 -732169 -1.46676e+06 -1.4685e+06 -1.46678e+06 -732169 -1.46849e+06 0
506 -732155 -1.46678e+06 -1.46847e+06 -1.46679e+06 -732155 -1.46847e+06 0
507 -732170 -1.46677e+06 -1.4685e+06 -1.46679e+06 -732170 -1.46849e+06 0
508 -732153 -1.46679e+06 -1.46847e+06 -1.4668e+06 -732153 -1.46847e+06 0
509 -732171 -1.46678e+06 -1.4685e+06 -1.46679e+06 -732171 -1.46848e+06 0
510 -732152 -1.4668e+06 -1.46847e+06 -1.4668e+06 -732152 -1.46847e+06 0
511 -598412 -1.18525e+06 -1.1952e+06 -1.18582e+06 -598412 -1.19463e+06 0
512 -597802 -1.18709e+06 -1.19416e+06 -1.18713e+06 -597802 -1.19412e+06 0
513 -598382 -1.18529e+06 -1.19519e+06 -1.18586e+06 -598382 -1.19463e+06 0
514 -597783 -1.18711e+06 -1.19416e+06 -1.18715e+06 -597783 -1.19412e+06 0
515 -598323 -1.18537e+06 -1.19518e+06 -1.18593e+06 -598324 -1.19463e+06 0
516 -597745 -1.18715e+06 -1.19415e+06 -1.18719e+06 -597745 -1.19411e+06 0
517 -598236 -1.1855e+06 -1.19515e+06 -1.18603e+06 -598237 -1.19462e+06 0
518 -597690 -1.18721e+06 -1.19415e+06 -1.18725e+06 -597690 -1.19411e+06 0
519 -598123 -1.18566e+06 -1.19512e+06 -1.18616e+06 -598124 -1.19462e+06 0
520 -597619 -1.18729e+06 -1.19414e+06 -1.18733e+06 -597619 -1.19411e+06 0
521 -597986 -1.18585e+06 -1.19508e+06 -1.18632e+06 -597989 -1.19461e+06 0
522 -597532 -1.18739e+06 -1.19413e+06 -1.18742e+06 -597532 -1.1941e+06 0
523 -597830 -1.18608e+06 -1.19504e+06 -1.18651e+06 -597833 -1.1946e+06 0
524 -597432 -1.18751e+06 -1.19412e+06 -1.18754e+06 -597432 -1.19409e+06 0
525 -597657 -1.18633e+06 -1.19499e+06 -1.18673e+06 -597661 -1.19459e+06 0
526 -597319 -1.18764e+06 -1.1941e+06 -1.18767e+06 -597320 -1.19408e+06 0
527 -597471 -1.18661e+06 -1.19493e+06 -1.18696e+06 -597476 -1.19458e+06 0
528 -597198 -1.18779e+06 -1.19409e+06 -1.18781e+06 -597198 -1.19407e+06 0
529 -597277 -1.18691e+06 -1.19488e+06 -1.18722e+06 -597283 -1.19457e+06 0
530 -597067 -1.18795e+06 -1.19407e+06 -1.18797e+06 -597068 -1.19406e+06 0
531 -597079 -1.18722e+06 -1.19482e+06 -1.18748e+06 -597085 -1.19455e+06 0
532 -596933 -1.18812e+06 -1.19405e+06 -1.18813e+06 -596934 -1.19404e+06 0
533 -596881 -1.18755e+06 -1.19476e+06 -1.18776e+06 -596887 -1.19454e+06 0
534 -596796 -1.1883e+06 -1.19403e+06 -1.18831e+06 -596797 -1.19402e+06 0
535 -596686 -1.18788e+06 -1.1947e+06 -1.18805e+06 -596692 -1.19452e+06 0
536 -596656 -1.18849e+06 -1.19401e+06 -1.18849e+06 -596657 -1.194e+06 0
537 -596496 -1.18821e+06 -1.19464e+06 -1.18834e+06 -596503 -1.1945e+06 0
538 -596518 -1.18868e+06 -1.19398e+06 -1.18868e+06 -596519 -1.19398e+06 0
539 -596316 -1.18854e+06 -1.19458e+06 -1.18863e+06 -596322 -1.19448e+06 0
540 -596384 -1.18888e+06 -1.19396e+06 -1.18888e+06 -596385 -1.19395e+06 0
541 -596148 -1.18886e+06 -1.19453e+06 -1.18892e+06 -596155 -1.19445e+06 0
542 -596254 -1.18908e+06 -1.19393e+06 -1.18908e+06 -596255 -1.19392e+06 0
543 -595993 -1.18917e+06 -1.19447e+06 -1.18921e+06 -595999 -1.19443e+06 0
544 -596131 -1.18927e+06 -1.1939e+06 -1.18927e+06 -596132 -1.1939e+06 0
545 -595853 -1.18947e+06 -1.19442e+06 -1.18949e+06 -595859 -1.1944e+06 0
546 -596015 -1.18947e+06 -1.19386e+06 -1.18947e+06 -596016 -1.19386e+06 0
547 -595729 -1.18975e+06 -1.19438e+06 -1.18976e+06 -595735 -1.19437e+06 0
548 -595907 -1.18967e+06 -1.19383e+06 -1.18967e+06 -595908 -1.19383e+06 0
549 -595622 -1.19002e+06 -1.19433e+06 -1.19001e+06 -595627 -1.19433e+06 0
550 -595809 -1.18986e+06 -1.1938e+06 -1.18986e+06 -595810 -1.19379e+06 0
551 -595530 -1.19026e+06 -1.19429e+06 -1.19026e+06 -595535 -1.19429e+06 0
552 -595721 -1.19005e+06 -1.19376e+06 -1.19005e+06 -595722 -1.19376e+06 0
553 -595454 -1.19049e+06 -1.19425e+06 -1.19049e+06 -595458 -1.19425e+06 0
554 -595641 -1.19023e+06 -1.19372e+06 -1.19023e+06 -595642 -1.19372e+06 0
555 -595393 -1.19069e+06 -1.19421e+06 -1.1907e+06 -595396 -1.1942e+06 0
556 -595571 -1.1904e+06 -1.19368e+06 -1.19041e+06 -595572 -1.19368e+06 0
557 -595345 -1.19088e+06 -1.19418e+06 -1.1909e+06 -595349 -1.19416e+06 0
558 -595512 -1.19057e+06 -1.19364e+06 -1.19058e+06 -595513 -1.19363e+06 0
559 -595311 -1.19105e+06 -1.19415e+06 -1.19109e+06 -595314 -1.19411e+06 0
560 -595462 -1.19073e+06 -1.1936e+06 -1.19075e+06 -595463 -1.19359e+06 0
561 -595288 -1.1912e+06 -1.19411e+06 -1.19126e+06 -595291 -1.19405e+06 0
562 -595420 -1.19089e+06 -1.19356e+06 -1.1909e+06 -595421 -1.19355e+06 0
563 -595276 -1.19134e+06 -1.19408e+06 -1.19141e+06 -595278 -1.194e+06 0
564 -595387 -1.19103e+06 -1.19352e+06 -1.19105e+06 -595388 -1.1935e+06 0
565 -595272 -1.19146e+06 -1.19405e+06 -1.19156e+06 -595274 -1.19394e+06 0
566 -595361 -1.19116e+06 -1.19348e+06 -1.19119e+06 -595362 -1.19346e+06 0
567 -595276 -1.19156e+06 -1.19401e+06 -1.19168e+06 -595278 -1.19389e+06 0
568 -595341 -1.19129e+06 -1.19344e+06 -1.19132e+06 -595342 -1.19341e+06 0
569 -595285 -1.19165e+06 -1.19398e+06 -1.1918e+06 -595287 -1.19383e+06 0
570 -595327 -1.19141e+06 -1.1934e+06 -1.19144e+06 -595328 -1.19336e+06 0
571 -595300 -1.19173e+06 -1.19394e+06 -1.1919e+06 -595302 -1.19377e+06 0
572 -595318 -1.19152e+06 -1.19336e+06 -1.19156e+06 -595319 -1.19332e+06 0
573 -595319 -1.19181e+06 -1.19391e+06 -1.19199e+06 -595321 -1.19372e+06 0
574 -595314 -1.19162e+06 -1.19332e+06 -1.19166e+06 -595315 -1.19327e+06 0
575 -595341 -1.19187e+06 -1.19387e+06 -1.19207e+06 -595343 -1.19366e+06 0
576 -595313 -1.19171e+06 -1.19328e+06 -1.19176e+06 -595314 -1.19323e+06 0
577 -595365 -1.19192e+06 -1.19383e+06 -1.19215e+06 -595367 -1.1936e+06 0
578 -595316 -1.1918e+06 -1.19324e+06 -1.19185e+06 -595317 -1.19319e+06 0
579 -595392 -1.19197e+06 -1.19379e+06 -1.19221e+06 -595393 -1.19355e+06 0
580 -595321 -1.19187e+06 -1.1932e+06 -1.19193e+06 -595322 -1.19314e+06 0
581 -595420 -1.19201e+06 -1.19376e+06 -1.19227e+06 -595421 -1.1935e+06 0
582 -595329 -1.19194e+06 -1.19316e+06 -1.192e+06 -595329 -1.1931e+06 0
583 -595446 -1.19205e+06 -1.19372e+06 -1.19232e+06 -595447 -1.19345e+06 0
584 -595338 -1.192e+06 -1.19313e+06 -1.19207e+06 -595338 -1.19307e+06 0
585 -595474 -1.19208e+06 -1.19368e+06 -1.19236e+06 -595474 -1.19341e+06 0
586 -595347 -1.19206e+06 -1.1931e+06 -1.19213e+06 -595348 -1.19303e+06 0
587 -595500 -1.19211e+06 -1.19365e+06 -1.1924e+06 -595501 -1.19336e+06 0
588 -595358 -1.19211e+06 -1.19307e+06 -1.19219e+06 -595358 -1.19299e+06 0
589 -595525 -1.19214e+06 -1.19361e+06 -1.19243e+06 -595526 -1.19332e+06 0
590 -595368 -1.19215e+06 -1.19304e+06 -1.19223e+06 -595369 -1.19296e+06 0
591 -595549 -1.19216e+06 -1.19358e+06 -1.19246e+06 -595549 -1.19328e+06 0
592 -595379 -1.19219e+06 -1.19302e+06 -1.19228e+06 -595380 -1.19293e+06 0
593 -595571 -1.19218e+06 -1.19355e+06 -1.19248e+06 -595571 -1.19325e+06 0
594 -595389 -1.19223e+06 -1.19299e+06 -1.19232e+06 -595390 -1.1929e+06 0
595 -595591 -1.19219e+06 -1.19352e+06 -1.1925e+06 -595591 -1.19322e+06 0
596 -595399 -1.19225e+06 -1.19297e+06 -1.19235e+06 -595400 -1.19288e+06 0
597 -595609 -1.19221e+06 -1.1935e+06 -1.19252e+06 -595610 -1.19319e+06 0
598 -595408 -1.19228e+06 -1.19295e+06 -1.19238e+06 -595409 -1.19286e+06 0
599 -595625 -1.19222e+06 -1.19347e+06 -1.19253e+06 -595626 -1.19316e+06 0
600 -595416 -1.1923e+06 -1.19294e+06 -1.1924e+06 -595417 -1.19283e+06 0
601 -595640 -1.19223e+06 -1.19345e+06 -1.19254e+06 -595640 -1.19314e+06 0
602 -595424 -1.19231e+06 -1.19293e+06 -1.19242e+06 -595424 -1.19282e+06 0
603 -595652 -1.19223e+06 -1.19344e+06 -1.19255e+06 -595652 -1.19312e+06 0
604 -595431 -1.19233e+06 -1.19292e+06 -1.19244e+06 -595431 -1.1928e+06 0
605 -595662 -1.19224e+06 -1.19342e+06 -1.19256e+06 -595662 -1.19311e+06 0
606 -595437 -1.19234e+06 -1.19291e+06 -1.19245e+06 -595437 -1.19279e+06 0
607 -595669 -1.19224e+06 -1.19341e+06 -1.19256e+06 -595669 -1.19309e+06 0
608 -595440 -1.19235e+06 -1.1929e+06 -1.19246e+06 -595440 -1.19278e+06 0
609 -595674 -1.19225e+06 -1.19341e+06 -1.19257e+06 -595674 -1.19309e+06 0
610 -595443 -1.19235e+06 -1.1929e+06 -1.19247e+06 -595443 -1.19278e+06 0
611 -595676 -1.19225e+06 -1.1934e+06 -1.19257e+06 -595676 -1.19308e+06 0
612 -595445 -1.19235e+06 -1.1929e+06 -1.19247e+06 -595445 -1.19278e+06 0
613 -739576 -1.44312e+06 -1.47341e+06 -1.4733e+06 -739577 -1.44323e+06 0
614 -738668 -1.44449e+06 -1.4724e+06 -1.47152e+06 -738668 -1.44537e+06 0
615 -737296 -1.44715e+06 -1.47054e+06 -1.46862e+06 -737296 -1.44907e+06 0
616 -736056 -1.45077e+06 -1.46838e+06 -1.46567e+06 -736056 -1.45348e+06 0
617 -735260 -1.45465e+06 -1.46658e+06 -1.46347e+06 -735260 -1.45776e+06 0
618 -739420 -1.44328e+06 -1.47335e+06 -1.47325e+06 -739422 -1.44338e+06 0
619 -738538 -1.44465e+06 -1.47235e+06 -1.47148e+06 -738540 -1.44551e+06 0
620 -737207 -1.44729e+06 -1.47051e+06 -1.46861e+06 -737208 -1.44919e+06 0
621 -736003 -1.45088e+06 -1.46836e+06 -1.46568e+06 -736004 -1.45357e+06 0
622 -735230 -1.45474e+06 -1.46658e+06 -1.46349e+06 -735230 -1.45783e+06 0
623 -739113 -1.44359e+06 -1.47325e+06 -1.47314e+06 -739119 -1.44369e+06 0
624 -738285 -1.44495e+06 -1.47226e+06 -1.47141e+06 -738290 -1.44579e+06 0
625 -737032 -1.44757e+06 -1.47044e+06 -1.46858e+06 -737036 -1.44943e+06 0
626 -735897 -1.45112e+06 -1.46832e+06 -1.46569e+06 -735900 -1.45375e+06 0
627 -735170 -1.45492e+06 -1.46657e+06 -1.46353e+06 -735171 -1.45796e+06 0
628 -738668 -1.44405e+06 -1.4731e+06 -1.473e+06 -738679 -1.44414e+06 0
629 -737918 -1.4454e+06 -1.47212e+06 -1.4713e+06 -737927 -1.44621e+06 0
630 -736778 -1.44798e+06 -1.47034e+06 -1.46853e+06 -736785 -1.44978e+06 0
631 -735743 -1.45146e+06 -1.46827e+06 -1.46571e+06 -735747 -1.45402e+06 0
632 -735081 -1.45518e+06 -1.46656e+06 -1.46359e+06 -735084 -1.45814e+06 0
633 -738104 -1.44466e+06 -1.4729e+06 -1.4728e+06 -738121 -1.44474e+06 0
634 -737450 -1.44598e+06 -1.47194e+06 -1.47116e+06 -737465 -1.44675e+06 0
635 -736451 -1.44851e+06 -1.47021e+06 -1.46847e+06 -736462 -1.45024e+06 0
636 -735543 -1.45191e+06 -1.4682e+06 -1.46573e+06 -735550 -1.45437e+06 0
637 -734965 -1.45552e+06 -1.46655e+06 -1.46367e+06 -734969 -1.45839e+06 0
638 -737439 -1.44539e+06 -1.47267e+06 -1.47258e+06 -737463 -1.44546e+06 0
639 -736896 -1.44669e+06 -1.47173e+06 -1.47099e+06 -736917 -1.44742e+06 0
640 -736062 -1.44916e+06 -1.47005e+06 -1.46841e+06 -736077 -1.45079e+06 0
641 -735302 -1.45245e+06 -1.46812e+06 -1.46577e+06 -735311 -1.4548e+06 0
642 -734822 -1.45593e+06 -1.46653e+06 -1.46377e+06 -734828 -1.45869e+06 0
643 -736699 -1.44624e+06 -1.4724e+06 -1.47232e+06 -736729 -1.4463e+06 0
644 -736276 -1.44751e+06 -1.4715e+06 -1.4708e+06 -736302 -1.44819e+06 0
645 -735622 -1.44991e+06 -1.46988e+06 -1.46833e+06 -735641 -1.45144e+06 0
646 -735025 -1.45307e+06 -1.46803e+06 -1.4658e+06 -735037 -1.45529e+06 0
647 -734655 -1.4564e+06 -1.46652e+06 -1.46388e+06 -734663 -1.45903e+06 0
648 -735908 -1.44719e+06 -1.47212e+06 -1.47204e+06 -735943 -1.44724e+06 0
649 -735610 -1.44843e+06 -1.47124e+06 -1.4706e+06 -735641 -1.44905e+06 0
650 -735144 -1.45074e+06 -1.46969e+06 -1.46825e+06 -735167 -1.45216e+06 0
651 -734719 -1.45377e+06 -1.46794e+06 -1.46585e+06 -734734 -1.45584e+06 0
652 -734468 -1.45693e+06 -1.4665e+06 -1.464e+06 -734477 -1.45942e+06 0
653 -735092 -1.44823e+06 -1.47181e+06 -1.47174e+06 -735131 -1.44826e+06 0
654 -734918 -1.44943e+06 -1.47097e+06 -1.47038e+06 -734953 -1.44998e+06 0
655 -734640 -1.45164e+06 -1.4695e+06 -1.46817e+06 -734667 -1.45294e+06 0
656 -734391 -1.45452e+06 -1.46783e+06 -1.46589e+06 -734409 -1.45644e+06 0
657 -734263 -1.4575e+06 -1.46648e+06 -1.46413e+06 -734273 -1.45983e+06 0
658 -734273 -1.44933e+06 -1.47149e+06 -1.47143e+06 -734315 -1.44936e+06 0
659 -734220 -1.45048e+06 -1.47069e+06 -1.47015e+06 -734257 -1.45099e+06 0
660 -734124 -1.4526e+06 -1.46929e+06 -1.46808e+06 -734153 -1.45378e+06 0
661 -734048 -1.45531e+06 -1.46773e+06 -1.46594e+06 -734067 -1.45708e+06 0
662 -734041 -1.4581e+06 -1.46646e+06 -1.46427e+06 -734053 -1.46028e+06 0
663 -733476 -1.45049e+06 -1.47117e+06 -1.47112e+06 -733520 -1.45051e+06 0
664 -733532 -1.45159e+06 -1.47041e+06 -1.46993e+06 -733571 -1.45203e+06 0
665 -733608 -1.45359e+06 -1.46909e+06 -1.468e+06 -733638 -1.45465e+06 0
666 -733695 -1.45614e+06 -1.46762e+06 -1.466e+06 -733716 -1.45774e+06 0
667 -733808 -1.45873e+06 -1.46645e+06 -1.46442e+06 -733821 -1.46074e+06 0
668 -732719 -1.45169e+06 -1.47086e+06 -1.4708e+06 -732762 -1.4517e+06 0
669 -732873 -1.45272e+06 -1.47013e+06 -1.4697e+06 -732912 -1.45311e+06 0
670 -733102 -1.4546e+06 -1.46889e+06 -1.46792e+06 -733133 -1.45555e+06 0
671 -733341 -1.45698e+06 -1.46752e+06 -1.46606e+06 -733363 -1.45842e+06 0
672 -733568 -1.45937e+06 -1.46643e+06 -1.46457e+06 -733582 -1.46122e+06 0
673 -732018 -1.4529e+06 -1.47055e+06 -1.4705e+06 -732059 -1.4529e+06 0
674 -732255 -1.45387e+06 -1.46986e+06 -1.46949e+06 -732292 -1.45421e+06 0
675 -732618 -1.45563e+06 -1.4687e+06 -1.46784e+06 -732648 -1.45646e+06 0
676 -732991 -1.45782e+06 -1.46743e+06 -1.46612e+06 -733013 -1.45911e+06 0
677 -733324 -1.46001e+06 -1.46642e+06 -1.46472e+06 -733338 -1.4617e+06 0
678 -731385 -1.45411e+06 -1.47025e+06 -1.47021e+06 -731424 -1.45411e+06 0
679 -731690 -1.45502e+06 -1.46961e+06 -1.46928e+06 -731725 -1.45531e+06 0
680 -732164 -1.45664e+06 -1.46852e+06 -1.46777e+06 -732193 -1.45737e+06 0
681 -732654 -1.45866e+06 -1.46734e+06 -1.46618e+06 -732675 -1.4598e+06 0
682 -733080 -1.46065e+06 -1.46642e+06 -1.46487e+06 -733095 -1.46218e+06 0
683 -730828 -1.45531e+06 -1.46996e+06 -1.46993e+06 -730864 -1.4553e+06 0
684 -731186 -1.45615e+06 -1.46936e+06 -1.46908e+06 -731219 -1.45639e+06 0
685 -731747 -1.45764e+06 -1.46835e+06 -1.46771e+06 -731775 -1.45826e+06 0
